mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,17,selection_misspecified,P110,0.057000000000000016,0.062189770486018967,0.013931844029712464,1.0
MCAR,17,selection_misspecified,P111,0.233625,0.23105566408523262,0.02291187176047984,1.0
MCAR,17,candidate_saturated,M1_class1,0.15,0.1618909090024467,0.03638343827884188,1.0
MCAR,17,candidate_saturated,M1_class2,0.8,0.820806713508014,0.04966678147988397,1.0
MCAR,17,candidate_saturated,M2_class1,0.25,0.20260055150348594,0.06792307331852775,1.0
MCAR,17,candidate_saturated,M2_class2,0.75,0.7871908206879616,0.0614144194452959,1.0
MCAR,17,candidate_saturated,M3_class1,0.2,0.16378424277200088,0.05307934011852829,1.0
MCAR,17,candidate_saturated,M3_class2,0.85,0.7751335827693031,0.09544449571609018,1.0
MCAR,17,candidate_saturated,p_class2,0.45,0.4584941955117214,0.0399401157519362,1.0
MCAR,17,candidate_saturated,mean_Y1,0.44250000000000006,0.46399998069918547,0.022302645631059315,1.0
MCAR,17,candidate_saturated,mean_Y2,0.47500000000000003,0.4706317966772028,0.0564796459970937,1.0
MCAR,17,candidate_saturated,mean_Y3,0.49250000000000005,0.4440843665906858,0.053096676308506736,1.0
MCAR,17,candidate_saturated,P000,0.28387500000000004,0.30655183299503336,0.03673331815391543,1.0
MCAR,17,candidate_saturated,P001,0.08925,0.0728248870843394,0.022007823647487438,1.0
MCAR,17,candidate_saturated,P010,0.10362500000000001,0.09143192862763859,0.030125826028562373,1.0
MCAR,17,candidate_saturated,P011,0.08074999999999999,0.06519137059380312,0.016029000423173085,1.0
MCAR,17,candidate_saturated,P100,0.063,0.0764637606880478,0.014512925677306568,1.0
MCAR,17,candidate_saturated,P101,0.08887500000000001,0.07352772255537662,0.02366311464839185,1.0
MCAR,17,candidate_saturated,P110,0.057000000000000016,0.0814681110985944,0.03300774764749133,1.0
MCAR,17,candidate_saturated,P111,0.233625,0.2325403863571667,0.03007800241421162,1.0
MCAR,18,oracle,M1_class1,0.15,0.17896479702447426,0.03180886050403614,1.0
MCAR,18,oracle,M1_class2,0.8,0.8145884107145844,0.038521081382995224,1.0
MCAR,18,oracle,M2_class1,0.25,0.268397419277025,0.03011388651964641,1.0
MCAR,18,oracle,M2_class2,0.75,0.7372665904851586,0.03974331022436776,1.0
MCAR,18,oracle,M3_class1,0.2,0.206554753744355,0.033436235773933426,1.0
MCAR,18,oracle,M3_class2,0.85,0.8926505395587836,0.03632567959354069,1.0
MCAR,18,oracle,p_class2,0.45,0.4043826963687783,0.035877680470838634,1.0
MCAR,18,oracle,mean_Y1,0.44250000000000006,0.4359999878041477,0.022176744580479756,1.0
MCAR,18,oracle,mean_Y2,0.47500000000000003,0.45799999897436444,0.02228165164361502,1.0
MCAR,18,oracle,mean_Y3,0.49250000000000005,0.48400001757924943,0.02234922813932415,1.0
MCAR,18,oracle,P000,0.28387500000000004,0.28598584205580596,0.019974510940400113,1.0
MCAR,18,oracle,P001,0.08925,0.09148350676017049,0.011269442336762725,1.0
MCAR,18,oracle,P010,0.10362500000000001,0.11007571920177954,0.012493069313942111,1.0
MCAR,18,oracle,P011,0.08074999999999999,0.07645494417809619,0.010281524891475956,1.0
MCAR,18,oracle,P100,0.063,0.0711673421074527,0.010419420579809614,1.0
MCAR,18,oracle,P101,0.08887500000000001,0.09336331010220635,0.012375296929204903,1.0
MCAR,18,oracle,P110,0.057000000000000016,0.04877107905571228,0.0080335663359794,1.0
MCAR,18,oracle,P111,0.233625,0.22269825653877642,0.018058345796392972,1.0
MCAR,18,MAR_ignorability,M1_class1,0.15,0.1750560869815585,0.034390887206756635,1.0
MCAR,18,MAR_ignorability,M1_class2,0.8,0.8224538732060117,0.04107690273741437,1.0
MCAR,18,MAR_ignorability,M2_class1,0.25,0.2639334105258234,0.03684449387121464,1.0
MCAR,18,MAR_ignorability,M2_class2,0.75,0.7054654349729171,0.049441082348309635,1.0
MCAR,18,MAR_ignorability,M3_class1,0.2,0.17969763412582088,0.03841328651424506,1.0
MCAR,18,MAR_ignorability,M3_class2,0.85,0.8940255402441798,0.045110566428354766,1.0
MCAR,18,MAR_ignorability,p_class2,0.45,0.4030657775840155,0.039014934180280604,1.0
MCAR,18,MAR_ignorability,mean_Y1,0.44250000000000006,0.435999979092288,0.022176744565901376,1.0
MCAR,18,MAR_ignorability,mean_Y2,0.47500000000000003,0.4418998592878358,0.02659988121703647,1.0
MCAR,18,MAR_ignorability,mean_Y3,0.49250000000000005,0.46761876705537886,0.025316490249017193,1.0
MCAR,18,MAR_ignorability,P000,0.28387500000000004,0.2995659161366684,0.023198466342059743,1.0
MCAR,18,MAR_ignorability,P001,0.08925,0.08397840203925941,0.012973351854906445,1.0
MCAR,18,MAR_ignorability,P010,0.10362500000000001,0.11196535339323423,0.01548774504484021,1.0
MCAR,18,MAR_ignorability,P011,0.08074999999999999,0.06849034933855001,0.010591480853705969,1.0
MCAR,18,MAR_ignorability,P100,0.063,0.07344222403471992,0.011495147487407402,1.0
MCAR,18,MAR_ignorability,P101,0.08887500000000001,0.10111359850151648,0.01550582506844401,1.0
MCAR,18,MAR_ignorability,P110,0.057000000000000016,0.04740773937999863,0.00936484929516929,1.0
MCAR,18,MAR_ignorability,P111,0.233625,0.21403641717605296,0.02025918369971593,1.0
MCAR,18,selection_misspecified,M1_class1,0.15,0.17604548144318946,0.0349565213274697,1.0
MCAR,18,selection_misspecified,M1_class2,0.8,0.8234817652713665,0.040532091589369844,1.0
MCAR,18,selection_misspecified,M2_class1,0.25,0.2552629956581826,0.053104962653416715,1.0
MCAR,18,selection_misspecified,M2_class2,0.75,0.6967504785177069,0.06918789776299583,1.0
MCAR,18,selection_misspecified,M3_class1,0.2,0.1648231361344249,0.03984664759063128,1.0
MCAR,18,selection_misspecified,M3_class2,0.85,0.880255387554396,0.052861525064160586,1.0
MCAR,18,selection_misspecified,p_class2,0.45,0.40151371333979813,0.03873450307384547,1.0
MCAR,18,selection_misspecified,mean_Y1,0.44250000000000006,0.4360000279139603,0.022176744575010003,1.0
MCAR,18,selection_misspecified,mean_Y2,0.47500000000000003,0.4325262742941507,0.04743578346559689,1.0
MCAR,18,selection_misspecified,mean_Y3,0.49250000000000005,0.4520789960451096,0.030541409660237235,1.0
MCAR,18,selection_misspecified,P000,0.28387500000000004,0.3092913248293876,0.02940398406977816,1.0
MCAR,18,selection_misspecified,P001,0.08925,0.0794501238038072,0.014916523749621092,1.0
MCAR,18,selection_misspecified,P010,0.10362500000000001,0.11104250577081319,0.021984638942672934,1.0
MCAR,18,selection_misspecified,P011,0.08074999999999999,0.06421601768203164,0.012254359120867564,1.0
MCAR,18,selection_misspecified,P100,0.063,0.07753939967083742,0.012571154064811551,1.0
MCAR,18,selection_misspecified,P101,0.08887500000000001,0.10119287740181704,0.02094435448358418,1.0
MCAR,18,selection_misspecified,P110,0.057000000000000016,0.05004777368385217,0.011147347817236652,1.0
MCAR,18,selection_misspecified,P111,0.233625,0.20721997715745366,0.025681281366538238,1.0
MCAR,18,candidate_saturated,M1_class1,0.15,0.16174884346002752,0.037775857579005694,1.0
MCAR,18,candidate_saturated,M1_class2,0.8,0.8500528784086888,0.04244449481964508,1.0
MCAR,18,candidate_saturated,M2_class1,0.25,0.3055487262791789,0.1151728039791064,1.0
MCAR,18,candidate_saturated,M2_class2,0.75,0.78436039542509,0.057805232609221546,1.0
MCAR,18,candidate_saturated,M3_class1,0.2,0.11969698143006555,0.03587882290310938,0.0
MCAR,18,candidate_saturated,M3_class2,0.85,0.88246831070014,0.05870035931290222,1.0
MCAR,18,candidate_saturated,p_class2,0.45,0.3984447777108947,0.03848396153492403,1.0
MCAR,18,candidate_saturated,mean_Y1,0.44250000000000006,0.43599999166265874,0.02217674454079535,1.0
MCAR,18,candidate_saturated,mean_Y2,0.47500000000000003,0.4963287353574039,0.07565370101745535,1.0
MCAR,18,candidate_saturated,mean_Y3,0.49250000000000005,0.42361923416532404,0.03661110847646251,1.0
MCAR,18,candidate_saturated,P000,0.28387500000000004,0.3097788070198939,0.052668837166775194,1.0
MCAR,18,candidate_saturated,P001,0.08925,0.05328480393008239,0.015948607563640547,0.0
MCAR,18,candidate_saturated,P010,0.10362500000000001,0.14113983580773679,0.05199600356560739,1.0
MCAR,18,candidate_saturated,P011,0.08074999999999999,0.05979656157962816,0.01527718509787609,1.0
MCAR,18,candidate_saturated,P100,0.063,0.06806685321057275,0.015090947564137158,1.0
MCAR,18,candidate_saturated,P101,0.08887500000000001,0.07254080048204709,0.017920103031711074,1.0
MCAR,18,candidate_saturated,P110,0.057000000000000016,0.05739526979647254,0.015704655756214977,1.0
MCAR,18,candidate_saturated,P111,0.233625,0.2379970681735664,0.028692962997306046,1.0
MCAR,19,oracle,M1_class1,0.15,0.13659324958343247,0.042119559796781676,1.0
MCAR,19,oracle,M1_class2,0.8,0.8163187347209117,0.041951757063626194,1.0
MCAR,19,oracle,M2_class1,0.25,0.2662852537996644,0.03925123602905504,1.0
MCAR,19,oracle,M2_class2,0.75,0.7686510525199168,0.03801720227571709,1.0
MCAR,19,oracle,M3_class1,0.2,0.2434547167560095,0.04123268764066869,1.0
MCAR,19,oracle,M3_class2,0.85,0.8093245761496439,0.03839061567766264,1.0
MCAR,19,oracle,p_class2,0.45,0.5169833413222149,0.04721997574272146,1.0
MCAR,19,oracle,mean_Y1,0.44250000000000006,0.48800000207167,0.022354238989417092,0.0
MCAR,19,oracle,mean_Y2,0.47500000000000003,0.5260000029880638,0.022330427660868398,0.0
MCAR,19,oracle,mean_Y3,0.49250000000000005,0.5360000074188626,0.022302645563026323,1.0
MCAR,19,oracle,P000,0.28387500000000004,0.23568292764133886,0.018691189303165167,0.0
MCAR,19,oracle,P001,0.08925,0.09227428715065192,0.012094978723412144,1.0
MCAR,19,oracle,P010,0.10362500000000001,0.09793316667188064,0.012398660996250855,1.0
MCAR,19,oracle,P011,0.08074999999999999,0.08610961646445865,0.01139726778683949,1.0
MCAR,19,oracle,P100,0.063,0.05523948927060106,0.0092647651473731,1.0
MCAR,19,oracle,P101,0.08887500000000001,0.09080329294934444,0.012269261799261768,1.0
MCAR,19,oracle,P110,0.057000000000000016,0.07514440899731692,0.01116143714885585,1.0
MCAR,19,oracle,P111,0.233625,0.26681281085440756,0.02021414470909969,1.0
MCAR,19,MAR_ignorability,M1_class1,0.15,0.13696810351832703,0.042828068189991506,1.0
MCAR,19,MAR_ignorability,M1_class2,0.8,0.7827154839429149,0.0470896082518119,1.0
MCAR,19,MAR_ignorability,M2_class1,0.25,0.24398210519125013,0.04890982038067001,1.0
MCAR,19,MAR_ignorability,M2_class2,0.75,0.7512216520840631,0.04375509975019124,1.0
MCAR,19,MAR_ignorability,M3_class1,0.2,0.21591485567386431,0.050110795446516504,1.0
MCAR,19,MAR_ignorability,M3_class2,0.85,0.7925220021263725,0.04224773459969779,1.0
MCAR,19,MAR_ignorability,p_class2,0.45,0.5436055203230648,0.05186661428459048,1.0
MCAR,19,MAR_ignorability,mean_Y1,0.44250000000000006,0.4879999442512912,0.022354238878898904,0.0
MCAR,19,MAR_ignorability,mean_Y2,0.47500000000000003,0.5197203230083534,0.02630824018431827,1.0
MCAR,19,MAR_ignorability,mean_Y3,0.49250000000000005,0.5293616835431776,0.026119795749518452,1.0
MCAR,19,MAR_ignorability,P000,0.28387500000000004,0.2395836404305408,0.020604396099666647,0.0
MCAR,19,MAR_ignorability,P001,0.08925,0.0875839186417282,0.01409190586860019,1.0
MCAR,19,MAR_ignorability,P010,0.10362500000000001,0.09376085487296283,0.015213933294950306,1.0
MCAR,19,MAR_ignorability,P011,0.08074999999999999,0.09107164180347695,0.01318976558826663,1.0
MCAR,19,MAR_ignorability,P100,0.063,0.05901773542354545,0.01039649149137494,1.0
MCAR,19,MAR_ignorability,P101,0.08887500000000001,0.09409438249583217,0.014261707449404106,1.0
MCAR,19,MAR_ignorability,P110,0.057000000000000016,0.07827608572977324,0.012557826250776458,1.0
MCAR,19,MAR_ignorability,P111,0.233625,0.25661174060214026,0.022364206676223616,1.0
MCAR,19,selection_misspecified,M1_class1,0.15,0.15562499741265856,0.044404634565214575,1.0
MCAR,19,selection_misspecified,M1_class2,0.8,0.7947549188659985,0.04693652470076854,1.0
MCAR,19,selection_misspecified,M2_class1,0.25,0.23903007398400875,0.05223705458165935,1.0
MCAR,19,selection_misspecified,M2_class2,0.75,0.7306052726230607,0.05734713074044154,1.0
MCAR,19,selection_misspecified,M3_class1,0.2,0.1740097657299537,0.044936744150380396,1.0
MCAR,19,selection_misspecified,M3_class2,0.85,0.7463940595784878,0.05762896770880462,1.0
MCAR,19,selection_misspecified,p_class2,0.45,0.5200430734293864,0.052661542366689504,1.0
MCAR,19,selection_misspecified,mean_Y1,0.44250000000000006,0.4880000860859358,0.02235423921592236,0.0
MCAR,19,selection_misspecified,mean_Y2,0.47500000000000003,0.49467035110592245,0.043845184506535684,1.0
MCAR,19,selection_misspecified,mean_Y3,0.49250000000000005,0.4716742530856544,0.04128849107109332,1.0
MCAR,19,selection_misspecified,P000,0.28387500000000004,0.26202219979620445,0.023525831255336204,1.0
MCAR,19,selection_misspecified,P001,0.08925,0.07512542739616902,0.01468208268818272,1.0
MCAR,19,selection_misspecified,P010,0.10362500000000001,0.09979055718588518,0.019654683549711904,1.0
MCAR,19,selection_misspecified,P011,0.08074999999999999,0.0750617295358055,0.014573519894265264,1.0
MCAR,19,selection_misspecified,P100,0.063,0.07518591185642946,0.01674384449008493,1.0
MCAR,19,selection_misspecified,P101,0.08887500000000001,0.09299610984527454,0.018166728650461015,1.0
MCAR,19,selection_misspecified,P110,0.057000000000000016,0.09132707807582643,0.018168350257093423,1.0
MCAR,19,selection_misspecified,P111,0.233625,0.2284909863084053,0.029658669922202074,1.0
MCAR,19,candidate_saturated,M1_class1,0.15,0.19114520137801236,,
MCAR,19,candidate_saturated,M1_class2,0.8,0.7226891661216341,,
MCAR,19,candidate_saturated,M2_class1,0.25,0.23908127728361217,,
MCAR,19,candidate_saturated,M2_class2,0.75,0.5785002609279759,,
MCAR,19,candidate_saturated,M3_class1,0.2,0.16142435942238675,,
MCAR,19,candidate_saturated,M3_class2,0.85,0.602033102596823,,
MCAR,19,candidate_saturated,p_class2,0.45,0.55847661707545,,
MCAR,19,candidate_saturated,mean_Y1,0.44250000000000006,0.4880000766349025,,
MCAR,19,candidate_saturated,mean_Y2,0.47500000000000003,0.4286388430405039,,
MCAR,19,candidate_saturated,mean_Y3,0.49250000000000005,0.40749403976431164,,
MCAR,19,candidate_saturated,P000,0.28387500000000004,0.2538578741196346,,
MCAR,19,candidate_saturated,P001,0.08925,0.08316608697022693,,
MCAR,19,candidate_saturated,P010,0.10362500000000001,0.1072550013441387,,
MCAR,19,candidate_saturated,P011,0.08074999999999999,0.06772096093109717,,
MCAR,19,candidate_saturated,P100,0.063,0.12155336802118324,,
MCAR,19,candidate_saturated,P101,0.08887500000000001,0.11278382784845123,,
MCAR,19,candidate_saturated,P110,0.057000000000000016,0.10983971675073172,,
MCAR,19,candidate_saturated,P111,0.233625,0.14382316401453638,,
MCAR,20,oracle,M1_class1,0.15,0.16574173358451863,0.02936696035283268,1.0
MCAR,20,oracle,M1_class2,0.8,0.8176742040730335,0.048632522220615704,1.0
MCAR,20,oracle,M2_class1,0.25,0.20215635990873917,0.03318002118401404,1.0
MCAR,20,oracle,M2_class2,0.75,0.7829116925293627,0.04236530612081927,1.0
MCAR,20,oracle,M3_class1,0.2,0.2158021362999683,0.031114624857301796,1.0
MCAR,20,oracle,M3_class2,0.85,0.842533778651175,0.04546849182297857,1.0
MCAR,20,oracle,p_class2,0.45,0.3992104903260368,0.04061836634311861,1.0
MCAR,20,oracle,mean_Y1,0.44250000000000006,0.42600001478770316,0.022114429675275354,1.0
MCAR,20,oracle,mean_Y2,0.47500000000000003,0.43399998100367887,0.02216501748046951,1.0
MCAR,20,oracle,mean_Y3,0.49250000000000005,0.46599998254583586,0.022308921984877845,1.0
MCAR,20,oracle,P000,0.28387500000000004,0.3160810929240937,0.01980801390229502,1.0
MCAR,20,oracle,P001,0.08925,0.09961007194329026,0.012306955188572994,1.0
MCAR,20,oracle,P010,0.10362500000000001,0.08843094778724878,0.01255332479808312,1.0
MCAR,20,oracle,P011,0.08074999999999999,0.0698778725576642,0.011089879096977524,1.0
MCAR,20,oracle,P100,0.063,0.07345988585268465,0.010525316393053855,1.0
MCAR,20,oracle,P101,0.08887500000000001,0.07684896827625262,0.011255430782418007,1.0
MCAR,20,oracle,P110,0.057000000000000016,0.05602809089013715,0.010196776611757856,1.0
MCAR,20,oracle,P111,0.233625,0.21966306976862873,0.019728402918265546,1.0
MCAR,20,MAR_ignorability,M1_class1,0.15,0.14326693141015684,0.038094691310735236,1.0
MCAR,20,MAR_ignorability,M1_class2,0.8,0.7818266345724464,0.05010721031159496,1.0
MCAR,20,MAR_ignorability,M2_class1,0.25,0.15590033893233854,0.045185951893960935,0.0
MCAR,20,MAR_ignorability,M2_class2,0.75,0.7671294877320793,0.04684017980296131,1.0
MCAR,20,MAR_ignorability,M3_class1,0.2,0.19612220653317078,0.03543061826882703,1.0
MCAR,20,MAR_ignorability,M3_class2,0.85,0.8049683694054222,0.05757210867536706,1.0
MCAR,20,MAR_ignorability,p_class2,0.45,0.44276686612538213,0.04865623639662973,1.0
MCAR,20,MAR_ignorability,mean_Y1,0.44250000000000006,0.4260000100132781,0.022114429684389557,1.0
MCAR,20,MAR_ignorability,mean_Y2,0.47500000000000003,0.42653235363088465,0.02545624647488752,1.0
MCAR,20,MAR_ignorability,mean_Y3,0.49250000000000005,0.4656991140205815,0.0261282613746099,1.0
MCAR,20,MAR_ignorability,P000,0.28387500000000004,0.3283285156059348,0.022869365221502718,1.0
MCAR,20,MAR_ignorability,P001,0.08925,0.09713998395547731,0.014652159583984201,1.0
MCAR,20,MAR_ignorability,P010,0.10362500000000001,0.07428282864649263,0.015250896157695901,1.0
MCAR,20,MAR_ignorability,P011,0.08074999999999999,0.07424866177881721,0.013043895444227358,1.0
MCAR,20,MAR_ignorability,P100,0.063,0.06989287803969037,0.012668985942367397,1.0
MCAR,20,MAR_ignorability,P101,0.08887500000000001,0.07810626876801288,0.013183323113720512,1.0
MCAR,20,MAR_ignorability,P110,0.057000000000000016,0.06179666368730069,0.013879362449376346,1.0
MCAR,20,MAR_ignorability,P111,0.233625,0.2162041995182741,0.020858483874025165,1.0
MCAR,20,selection_misspecified,M1_class1,0.15,0.14358297013474441,0.03968020060463228,1.0
MCAR,20,selection_misspecified,M1_class2,0.8,0.7819961310986748,0.05394319744181921,1.0
MCAR,20,selection_misspecified,M2_class1,0.25,0.146421367519944,0.0463097227455677,0.0
MCAR,20,selection_misspecified,M2_class2,0.75,0.7563257472651783,0.05254225172417227,1.0
MCAR,20,selection_misspecified,M3_class1,0.2,0.2050738883419769,0.04229952292772471,1.0
MCAR,20,selection_misspecified,M3_class2,0.85,0.8133808519394244,0.05565111226098299,1.0
MCAR,20,selection_misspecified,p_class2,0.45,0.44237346715496834,0.05361093035745754,1.0
MCAR,20,selection_misspecified,mean_Y1,0.44250000000000006,0.4260000136277212,0.022114429653078183,1.0
MCAR,20,selection_misspecified,mean_Y2,0.47500000000000003,0.41622688262084373,0.0364875547721082,1.0
MCAR,20,selection_misspecified,mean_Y3,0.49250000000000005,0.47417274892309086,0.03946085126888963,1.0
MCAR,20,selection_misspecified,P000,0.28387500000000004,0.32842579774880215,0.026459277103854525,1.0
MCAR,20,selection_misspecified,P001,0.08925,0.10270967951950724,0.019605209825109743,1.0
MCAR,20,selection_misspecified,P010,0.10362500000000001,0.06919718678625048,0.017360212424551137,0.0
MCAR,20,selection_misspecified,P011,0.08074999999999999,0.07366732231771887,0.017013706766727265,1.0
MCAR,20,selection_misspecified,P100,0.063,0.07005823277599826,0.015380909225181495,1.0
MCAR,20,selection_misspecified,P101,0.08887500000000001,0.08257940733484852,0.01588795745931532,1.0
MCAR,20,selection_misspecified,P110,0.057000000000000016,0.05814603376585817,0.014292745199444104,1.0
MCAR,20,selection_misspecified,P111,0.233625,0.21521633975101626,0.02288743379654244,1.0
MCAR,20,candidate_saturated,M1_class1,0.15,0.16905785668003678,0.054686095502397676,1.0
MCAR,20,candidate_saturated,M1_class2,0.8,0.7294668121737848,0.061764084893006464,1.0
MCAR,20,candidate_saturated,M2_class1,0.25,0.14925336565167352,0.06741585687048994,1.0
MCAR,20,candidate_saturated,M2_class2,0.75,0.726049283116173,0.07575889471015149,1.0
MCAR,20,candidate_saturated,M3_class1,0.2,0.2665091248124636,0.07523711169648883,1.0
MCAR,20,candidate_saturated,M3_class2,0.85,0.78354890542291,0.09473678530902299,1.0
MCAR,20,candidate_saturated,p_class2,0.45,0.45849042777881255,0.063188052857395,1.0
MCAR,20,candidate_saturated,mean_Y1,0.44250000000000006,0.42599999841544284,0.02211442943441469,1.0
MCAR,20,candidate_saturated,mean_Y2,0.47500000000000003,0.41370877259104455,0.05610738455201552,1.0
MCAR,20,candidate_saturated,mean_Y3,0.49250000000000005,0.5035669150032105,0.07304947400517488,1.0
MCAR,20,candidate_saturated,P000,0.28387500000000004,0.2881386975358156,0.03473085702167056,1.0
MCAR,20,candidate_saturated,P001,0.08925,0.12864590765099343,0.034975520557202947,1.0
MCAR,20,candidate_saturated,P010,0.10362500000000001,0.06875306630474765,0.025662151631550296,1.0
MCAR,20,candidate_saturated,P011,0.08074999999999999,0.08846233009300045,0.020710367478247768,1.0
MCAR,20,candidate_saturated,P100,0.063,0.07695841640550309,0.026948728464374426,1.0
MCAR,20,candidate_saturated,P101,0.08887500000000001,0.09254820581664333,0.021479238476030817,1.0
MCAR,20,candidate_saturated,P110,0.057000000000000016,0.0625829047507231,0.02222188412499392,1.0
MCAR,20,candidate_saturated,P111,0.233625,0.19391047144257334,0.042690860247772335,1.0
MCAR,21,oracle,M1_class1,0.15,0.13690987675607522,0.02678124102794154,1.0
MCAR,21,oracle,M1_class2,0.8,0.776901726084787,0.04249350824032934,1.0
MCAR,21,oracle,M2_class1,0.25,0.2377335680011568,0.03007921168859353,1.0
MCAR,21,oracle,M2_class2,0.75,0.780321298683818,0.04027142767329437,1.0
MCAR,21,oracle,M3_class1,0.2,0.2654105880432678,0.035517762482924646,1.0
MCAR,21,oracle,M3_class2,0.85,0.9292351247644551,0.029228484086797353,0.0
MCAR,21,oracle,p_class2,0.45,0.3985834026455034,0.034834050501425816,1.0
MCAR,21,oracle,mean_Y1,0.44250000000000006,0.3920000057269015,0.021832819322181573,0.0
MCAR,21,oracle,mean_Y2,0.47500000000000003,0.45400003193035393,0.022265848289049338,1.0
MCAR,21,oracle,mean_Y3,0.49250000000000005,0.5300000306491736,0.022320394282589147,1.0
MCAR,21,oracle,P000,0.28387500000000004,0.29204085149695613,0.019919785353508794,1.0
MCAR,21,oracle,P001,0.08925,0.1231684599845653,0.013684727944986262,0.0
MCAR,21,oracle,P010,0.10362500000000001,0.09556005882425,0.01218203823657125,1.0
MCAR,21,oracle,P011,0.08074999999999999,0.09723062396732711,0.012026196926553658,1.0
MCAR,21,oracle,P100,0.063,0.05092027884208197,0.008818510627864696,1.0
MCAR,21,oracle,P101,0.08887500000000001,0.07987037774604276,0.0118653874150226,1.0
MCAR,21,oracle,P110,0.057000000000000016,0.03147878018753838,0.006665202352297413,0.0
MCAR,21,oracle,P111,0.233625,0.22973056895123842,0.018472313652641785,1.0
MCAR,21,MAR_ignorability,M1_class1,0.15,0.16608731853130748,0.028747022862269007,1.0
MCAR,21,MAR_ignorability,M1_class2,0.8,0.7549259738605077,0.04719428593215164,1.0
MCAR,21,MAR_ignorability,M2_class1,0.25,0.24132468148018776,0.038591893678117016,1.0
MCAR,21,MAR_ignorability,M2_class2,0.75,0.7870104080307757,0.046722347699081505,1.0
MCAR,21,MAR_ignorability,M3_class1,0.2,0.2391317877640829,0.03931772283072541,1.0
MCAR,21,MAR_ignorability,M3_class2,0.85,0.9668867682444837,0.03362429330189742,0.0
MCAR,21,MAR_ignorability,p_class2,0.45,0.38365801235052854,0.03766172868756721,1.0
MCAR,21,MAR_ignorability,mean_Y1,0.44250000000000006,0.3919999866300664,0.021832819320128802,0.0
MCAR,21,MAR_ignorability,mean_Y2,0.47500000000000003,0.4506813826966404,0.02586526735247164,1.0
MCAR,21,MAR_ignorability,mean_Y3,0.49250000000000005,0.5183408170533912,0.025511251177244086,1.0
MCAR,21,MAR_ignorability,P000,0.28387500000000004,0.2973564274100629,0.02300412409557693,1.0
MCAR,21,MAR_ignorability,P001,0.08925,0.11261028672702295,0.014758722203244383,1.0
MCAR,21,MAR_ignorability,P010,0.10362500000000001,0.09682457485970211,0.01572674001006128,1.0
MCAR,21,MAR_ignorability,P011,0.08074999999999999,0.1012087243731458,0.0143090586820503,1.0
MCAR,21,MAR_ignorability,P100,0.063,0.06113402966299742,0.01061272141207628,1.0
MCAR,21,MAR_ignorability,P101,0.08887500000000001,0.07821787350327652,0.013712527249231376,1.0
MCAR,21,MAR_ignorability,P110,0.057000000000000016,0.026344151013846535,0.006962309894800473,0.0
MCAR,21,MAR_ignorability,P111,0.233625,0.22630393244994593,0.01958518817025753,1.0
MCAR,21,selection_misspecified,M1_class1,0.15,0.16671758513264057,0.02946814737258149,1.0
MCAR,21,selection_misspecified,M1_class2,0.8,0.7566578930686414,0.05124360803047143,1.0
MCAR,21,selection_misspecified,M2_class1,0.25,0.23410493532614388,0.04984370229689772,1.0
MCAR,21,selection_misspecified,M2_class2,0.75,0.7798791204231466,0.059211887495228266,1.0
MCAR,21,selection_misspecified,M3_class1,0.2,0.23632669023106412,0.04165816529135778,1.0
MCAR,21,selection_misspecified,M3_class2,0.85,0.9667838687593902,0.03385887832422797,0.0
MCAR,21,selection_misspecified,p_class2,0.45,0.38187321730821133,0.041826053254010204,1.0
MCAR,21,selection_misspecified,mean_Y1,0.44250000000000006,0.3919999885439581,0.021832819339119555,0.0
MCAR,21,selection_misspecified,mean_Y2,0.47500000000000003,0.44252147931290353,0.03789786432267308,1.0
MCAR,21,selection_misspecified,mean_Y3,0.49250000000000005,0.5152687231015545,0.03549902495309211,1.0
MCAR,21,selection_misspecified,P000,0.28387500000000004,0.3019430332933848,0.02581160164505384,1.0
MCAR,21,selection_misspecified,P001,0.08925,0.11300465386935545,0.019160804445428004,1.0
MCAR,21,selection_misspecified,P010,0.10362500000000001,0.09449200580438027,0.021894071751044245,1.0
MCAR,21,selection_misspecified,P011,0.08074999999999999,0.09856031848892143,0.016281159222892683,1.0
MCAR,21,selection_misspecified,P100,0.063,0.062387468098412495,0.011600539233173262,1.0
MCAR,21,selection_misspecified,P101,0.08887500000000001,0.0801433654259438,0.017988397107989405,1.0
MCAR,21,selection_misspecified,P110,0.057000000000000016,0.02590876970226801,0.008323458897842882,0.0
MCAR,21,selection_misspecified,P111,0.233625,0.22356038531733383,0.021391560914380055,1.0
MCAR,21,candidate_saturated,M1_class1,0.15,0.16537231042284886,0.03294908938927715,1.0
MCAR,21,candidate_saturated,M1_class2,0.8,0.7607057484228863,0.052177986483130066,1.0
MCAR,21,candidate_saturated,M2_class1,0.25,0.16383698127275195,0.0490175630639644,1.0
MCAR,21,candidate_saturated,M2_class2,0.75,0.8212218084651937,0.06792685945073976,1.0
MCAR,21,candidate_saturated,M3_class1,0.2,0.30758965196568955,0.06497620026924253,1.0
MCAR,21,candidate_saturated,M3_class2,0.85,0.9460247260179518,0.038061228445682736,0.0
MCAR,21,candidate_saturated,p_class2,0.45,0.3806735448340197,0.03953401446334,1.0
MCAR,21,candidate_saturated,mean_Y1,0.44250000000000006,0.3920000006245472,0.02183281917577643,0.0
MCAR,21,candidate_saturated,mean_Y2,0.47500000000000003,0.41408599376019817,0.04156224767274333,1.0
