mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,80,MAR_ignorability,P111,0.233625,0.2375626887611964,0.00647420790857605,1.0
MCAR,80,selection_misspecified,M1_class1,0.15,0.14941162539917516,0.01041001134280385,1.0
MCAR,80,selection_misspecified,M1_class2,0.8,0.80923072272917,0.013677550883226232,1.0
MCAR,80,selection_misspecified,M2_class1,0.25,0.26569514987507736,0.015614065814979894,1.0
MCAR,80,selection_misspecified,M2_class2,0.75,0.7616945701778467,0.015866401248204296,1.0
MCAR,80,selection_misspecified,M3_class1,0.2,0.1721556105952485,0.012764143376612745,0.0
MCAR,80,selection_misspecified,M3_class2,0.85,0.8370303889263758,0.014860483231177266,1.0
MCAR,80,selection_misspecified,p_class2,0.45,0.4488932026635176,0.012690426828429533,1.0
MCAR,80,selection_misspecified,mean_Y1,0.44250000000000006,0.4455999331781878,0.00702909152806572,1.0
MCAR,80,selection_misspecified,mean_Y2,0.47500000000000003,0.4883459181740356,0.01255152603364881,1.0
MCAR,80,selection_misspecified,mean_Y3,0.49250000000000005,0.4706133792105046,0.01014260408954988,0.0
MCAR,80,selection_misspecified,P000,0.28387500000000004,0.28828341617767683,0.008269860604880242,1.0
MCAR,80,selection_misspecified,P001,0.08925,0.07634031564697374,0.004578812714934399,0.0
MCAR,80,selection_misspecified,P010,0.10362500000000001,0.11373699581178268,0.006454552815359465,1.0
MCAR,80,selection_misspecified,P011,0.08074999999999999,0.07603933918537893,0.0043649443518659296,1.0
MCAR,80,selection_misspecified,P100,0.063,0.06416243794436796,0.0036832383864999797,1.0
MCAR,80,selection_misspecified,P101,0.08887500000000001,0.08286791205694577,0.0052013293462387835,1.0
MCAR,80,selection_misspecified,P110,0.057000000000000016,0.0632037708556679,0.004231525022672758,1.0
MCAR,80,selection_misspecified,P111,0.233625,0.23536581232120615,0.007252335076589746,1.0
MCAR,80,candidate_saturated,M1_class1,0.15,0.15590023414797194,0.011665035817075446,1.0
MCAR,80,candidate_saturated,M1_class2,0.8,0.7950802078338384,0.015769012689596806,1.0
MCAR,80,candidate_saturated,M2_class1,0.25,0.2893971822438733,0.02455404910018984,1.0
MCAR,80,candidate_saturated,M2_class2,0.75,0.7642464224688317,0.02099067007040269,1.0
MCAR,80,candidate_saturated,M3_class1,0.2,0.18885854293648532,0.02004920092008611,1.0
MCAR,80,candidate_saturated,M3_class2,0.85,0.833214604365809,0.020531345733104417,1.0
MCAR,80,candidate_saturated,p_class2,0.45,0.45323678153136204,0.01330190459740108,1.0
MCAR,80,candidate_saturated,mean_Y1,0.44250000000000006,0.4456001082406547,0.007029091556774871,1.0
MCAR,80,candidate_saturated,mean_Y2,0.47500000000000003,0.504616323596046,0.018670625155150344,1.0
MCAR,80,candidate_saturated,mean_Y3,0.49250000000000005,0.48090441037893655,0.014670328092826682,1.0
MCAR,80,candidate_saturated,P000,0.28387500000000004,0.2696733669281964,0.012986281156033383,1.0
MCAR,80,candidate_saturated,P001,0.08925,0.08018209660361901,0.007138066976066474,1.0
MCAR,80,candidate_saturated,P010,0.10362500000000001,0.12017739061004025,0.00974025122998928,1.0
MCAR,80,candidate_saturated,P011,0.08074999999999999,0.08436703761748962,0.006328885187239362,1.0
MCAR,80,candidate_saturated,P100,0.063,0.06330201210283627,0.0044064994352488555,1.0
MCAR,80,candidate_saturated,P101,0.08887500000000001,0.08222620076930233,0.0069571842615857174,1.0
MCAR,80,candidate_saturated,P110,0.057000000000000016,0.0659428199799905,0.006244879470096502,1.0
MCAR,80,candidate_saturated,P111,0.233625,0.2341290753885256,0.009409107080445659,1.0
MCAR,81,oracle,M1_class1,0.15,0.13744455420635932,0.009983805076606182,1.0
MCAR,81,oracle,M1_class2,0.8,0.8116734248267552,0.011798838944286284,1.0
MCAR,81,oracle,M2_class1,0.25,0.25144439646787287,0.010538588373987275,1.0
MCAR,81,oracle,M2_class2,0.75,0.7280060694802666,0.01099356439392773,0.0
MCAR,81,oracle,M3_class1,0.2,0.2023868451103139,0.010701505575766277,1.0
MCAR,81,oracle,M3_class2,0.85,0.8425404316581396,0.010965994876909819,1.0
MCAR,81,oracle,p_class2,0.45,0.4795929859384617,0.011387797653453194,0.0
MCAR,81,oracle,mean_Y1,0.44250000000000006,0.46079999147311174,0.007049302952015361,0.0
MCAR,81,oracle,mean_Y2,0.47500000000000003,0.4800000322117156,0.007065408695632557,1.0
MCAR,81,oracle,mean_Y3,0.49250000000000005,0.5094000151420011,0.007069818094816216,0.0
MCAR,81,oracle,P000,0.28387500000000004,0.271875480071275,0.006125678431883982,1.0
MCAR,81,oracle,P001,0.08925,0.08870260761991632,0.0035287212814354867,1.0
MCAR,81,oracle,P010,0.10362500000000001,0.10037880100125318,0.0039671065432368745,1.0
MCAR,81,oracle,P011,0.08074999999999999,0.07824311983444367,0.0033053679903321206,1.0
MCAR,81,oracle,P100,0.063,0.05937761594063178,0.0028827934515746607,1.0
MCAR,81,oracle,P101,0.08887500000000001,0.10004426415646124,0.003893904882056262,0.0
MCAR,81,oracle,P110,0.057000000000000016,0.05896808784483884,0.0029304998801086,1.0
MCAR,81,oracle,P111,0.233625,0.2424100235311799,0.005937276933823387,1.0
MCAR,81,MAR_ignorability,M1_class1,0.15,0.14143036155989253,0.01167028940684758,1.0
MCAR,81,MAR_ignorability,M1_class2,0.8,0.8136408322717739,0.01367062629456015,1.0
MCAR,81,MAR_ignorability,M2_class1,0.25,0.24272016424852969,0.012820554621819455,1.0
MCAR,81,MAR_ignorability,M2_class2,0.75,0.7217616178420703,0.013747518498829022,0.0
MCAR,81,MAR_ignorability,M3_class1,0.2,0.20475210889341805,0.013053428643619894,1.0
MCAR,81,MAR_ignorability,M3_class2,0.85,0.8445636775804083,0.013647356108522085,1.0
MCAR,81,MAR_ignorability,p_class2,0.45,0.475103644873897,0.013696942444125126,1.0
MCAR,81,MAR_ignorability,mean_Y1,0.44250000000000006,0.46080000631750534,0.007049302945857105,0.0
MCAR,81,MAR_ignorability,mean_Y2,0.47500000000000003,0.4703145048965106,0.00822781102664158,1.0
MCAR,81,MAR_ignorability,mean_Y3,0.49250000000000005,0.5087289172090929,0.008059446464430114,0.0
MCAR,81,MAR_ignorability,P000,0.28387500000000004,0.27522805517640386,0.006917317148317806,1.0
MCAR,81,MAR_ignorability,P001,0.08925,0.09068293557385736,0.0042598748037520305,1.0
MCAR,81,MAR_ignorability,P010,0.10362500000000001,0.0969207376778906,0.004712468890659794,1.0
MCAR,81,MAR_ignorability,P011,0.08074999999999999,0.07636826525434279,0.0036837306775759516,1.0
MCAR,81,MAR_ignorability,P100,0.063,0.0614252023951073,0.0033229016824670925,1.0
MCAR,81,MAR_ignorability,P101,0.08887500000000001,0.10234930195812082,0.004686643252822759,0.0
MCAR,81,MAR_ignorability,P110,0.057000000000000016,0.05769708754150537,0.003478625194589343,1.0
MCAR,81,MAR_ignorability,P111,0.233625,0.2393284144227718,0.006633618411390607,1.0
MCAR,81,selection_misspecified,M1_class1,0.15,0.14210561682496806,0.011773501608146768,1.0
MCAR,81,selection_misspecified,M1_class2,0.8,0.8145015547625792,0.013786298514137934,1.0
MCAR,81,selection_misspecified,M2_class1,0.25,0.23524811170589688,0.015161985473224511,1.0
MCAR,81,selection_misspecified,M2_class2,0.75,0.7134469542925009,0.01738017207036683,0.0
MCAR,81,selection_misspecified,M3_class1,0.2,0.2047254296191032,0.014422621262135052,1.0
MCAR,81,selection_misspecified,M3_class2,0.85,0.844516760540845,0.01454549805110056,1.0
MCAR,81,selection_misspecified,p_class2,0.45,0.47396812220624746,0.013891710552795063,1.0
MCAR,81,selection_misspecified,mean_Y1,0.44250000000000006,0.4607998569083661,0.007049302850823516,0.0
MCAR,81,selection_misspecified,mean_Y2,0.47500000000000003,0.4618991191678705,0.01299768812163162,1.0
MCAR,81,selection_misspecified,mean_Y3,0.49250000000000005,0.507966125339917,0.010471448233470715,1.0
MCAR,81,selection_misspecified,P000,0.28387500000000004,0.2783800533147753,0.008024500593410151,1.0
MCAR,81,selection_misspecified,P001,0.08925,0.09193086478731112,0.005266547078958493,1.0
MCAR,81,selection_misspecified,P010,0.10362500000000001,0.09418143124281714,0.005807713315508487,1.0
MCAR,81,selection_misspecified,P011,0.08074999999999999,0.07470779374673028,0.004303754158649071,1.0
MCAR,81,selection_misspecified,P100,0.063,0.06266334856931842,0.0038698204794652465,1.0
MCAR,81,selection_misspecified,P101,0.08887500000000001,0.10512661416072461,0.006109846860952624,0.0
MCAR,81,selection_misspecified,P110,0.057000000000000016,0.056809041533172094,0.004037334071738579,1.0
MCAR,81,selection_misspecified,P111,0.233625,0.23620085264515098,0.007711413836349822,1.0
MCAR,81,candidate_saturated,M1_class1,0.15,0.152401635680038,0.012973641181298897,1.0
MCAR,81,candidate_saturated,M1_class2,0.8,0.8018391160577645,0.016316412034158196,1.0
MCAR,81,candidate_saturated,M2_class1,0.25,0.2450505599927633,0.02345721681315993,1.0
MCAR,81,candidate_saturated,M2_class2,0.75,0.697492997136981,0.027322235597526147,1.0
MCAR,81,candidate_saturated,M3_class1,0.2,0.2115151848279534,0.021180743707297472,1.0
MCAR,81,candidate_saturated,M3_class2,0.85,0.8259662628443974,0.023426138771607635,1.0
MCAR,81,candidate_saturated,p_class2,0.45,0.47486996776558577,0.014699714890033624,1.0
MCAR,81,candidate_saturated,mean_Y1,0.44250000000000006,0.46079999105277225,0.007049303008847907,0.0
MCAR,81,candidate_saturated,mean_Y2,0.47500000000000003,0.459901885535221,0.020543441059816165,1.0
MCAR,81,candidate_saturated,mean_Y3,0.49250000000000005,0.5032995484391516,0.015742937468604643,1.0
MCAR,81,candidate_saturated,P000,0.28387500000000004,0.26990665186744645,0.012096725007737799,1.0
MCAR,81,candidate_saturated,P001,0.08925,0.09458696435350579,0.008267443570873553,1.0
MCAR,81,candidate_saturated,P010,0.10362500000000001,0.09742412011435665,0.008906482067081499,1.0
MCAR,81,candidate_saturated,P011,0.08074999999999999,0.07728227261191892,0.005924813269489397,1.0
MCAR,81,candidate_saturated,P100,0.063,0.06768569677276878,0.0053405291766619924,1.0
MCAR,81,candidate_saturated,P101,0.08887500000000001,0.10791880147105799,0.009304364028130856,0.0
MCAR,81,candidate_saturated,P110,0.057000000000000016,0.061683982806276516,0.0065949275815505954,1.0
MCAR,81,candidate_saturated,P111,0.233625,0.2235115100026689,0.011810840868069189,1.0
MCAR,82,oracle,M1_class1,0.15,0.14583746967790276,0.009880004283406114,1.0
MCAR,82,oracle,M1_class2,0.8,0.8012472286549167,0.011952812358188016,1.0
MCAR,82,oracle,M2_class1,0.25,0.24721145321178123,0.010164279128318427,1.0
MCAR,82,oracle,M2_class2,0.75,0.74332670695278,0.011506881839614133,1.0
MCAR,82,oracle,M3_class1,0.2,0.205951810697325,0.011026253702891701,1.0
MCAR,82,oracle,M3_class2,0.85,0.8572393912582101,0.010655362892856525,1.0
MCAR,82,oracle,p_class2,0.45,0.4643850072212511,0.011451372850135958,1.0
MCAR,82,oracle,mean_Y1,0.44250000000000006,0.4501999353333218,0.007035907305517462,1.0
MCAR,82,oracle,mean_Y2,0.47500000000000003,0.4775999389028678,0.007063968286514367,1.0
MCAR,82,oracle,mean_Y3,0.49250000000000005,0.5083999984992028,0.0070700699033259895,0.0
MCAR,82,oracle,P000,0.28387500000000004,0.2768542027941726,0.006176662266745635,1.0
MCAR,82,oracle,P001,0.08925,0.09123863889322419,0.003633759504125752,1.0
MCAR,82,oracle,P010,0.10362500000000001,0.09960112751897533,0.0039150427343904734,1.0
MCAR,82,oracle,P011,0.08074999999999999,0.08210609546030599,0.003420507052641254,1.0
MCAR,82,oracle,P100,0.063,0.06032624747233996,0.002983201119139234,1.0
MCAR,82,oracle,P101,0.08887500000000001,0.09398097193739541,0.003878106791348996,1.0
MCAR,82,oracle,P110,0.057000000000000016,0.054818423715309234,0.0027945683866540264,1.0
MCAR,82,oracle,P111,0.233625,0.24107429220827725,0.005912256327117056,1.0
MCAR,82,MAR_ignorability,M1_class1,0.15,0.13856179720573517,0.01147306108171292,1.0
MCAR,82,MAR_ignorability,M1_class2,0.8,0.8066396673110646,0.013886161639590245,1.0
MCAR,82,MAR_ignorability,M2_class1,0.25,0.2520665308825,0.012377556888557413,1.0
MCAR,82,MAR_ignorability,M2_class2,0.75,0.742970336527513,0.014248578043487494,1.0
MCAR,82,MAR_ignorability,M3_class1,0.2,0.21309891307642362,0.014084239646483107,1.0
MCAR,82,MAR_ignorability,M3_class2,0.85,0.8652125600529982,0.01279152241324978,1.0
MCAR,82,MAR_ignorability,p_class2,0.45,0.46646985996970913,0.013721162249907517,1.0
MCAR,82,MAR_ignorability,mean_Y1,0.44250000000000006,0.4501999877226297,0.0070359073270086486,1.0
MCAR,82,MAR_ignorability,mean_Y2,0.47500000000000003,0.48105836036032645,0.008214817909825159,1.0
MCAR,82,MAR_ignorability,mean_Y3,0.49250000000000005,0.5172902746659227,0.00812499184319889,0.0
MCAR,82,MAR_ignorability,P000,0.28387500000000004,0.27362414367378923,0.006985643279165343,1.0
MCAR,82,MAR_ignorability,P001,0.08925,0.09331175049878795,0.004507401662908,1.0
MCAR,82,MAR_ignorability,P010,0.10362500000000001,0.10019554069982334,0.004689569850229681,1.0
MCAR,82,MAR_ignorability,P011,0.08074999999999999,0.0826685774049698,0.0038784746555580196,1.0
MCAR,82,MAR_ignorability,P100,0.063,0.056545393307986205,0.00330111851934034,1.0
MCAR,82,MAR_ignorability,P101,0.08887500000000001,0.09546035215911014,0.004724899610735657,1.0
MCAR,82,MAR_ignorability,P110,0.057000000000000016,0.052344647652478586,0.0033002241221874637,1.0
MCAR,82,MAR_ignorability,P111,0.233625,0.2458495946030548,0.00668314614084286,1.0
MCAR,82,selection_misspecified,M1_class1,0.15,0.13927026083262584,0.011647711017396617,1.0
MCAR,82,selection_misspecified,M1_class2,0.8,0.8072722299762916,0.013984540792206658,1.0
MCAR,82,selection_misspecified,M2_class1,0.25,0.2546067929448747,0.01527630574162905,1.0
MCAR,82,selection_misspecified,M2_class2,0.75,0.7458011047283059,0.016585964509281296,1.0
MCAR,82,selection_misspecified,M3_class1,0.2,0.20668855772162106,0.01527149586067922,1.0
MCAR,82,selection_misspecified,M3_class2,0.85,0.8606000120714998,0.014072513498567453,1.0
MCAR,82,selection_misspecified,p_class2,0.45,0.4654622965729091,0.01399087718753459,1.0
MCAR,82,selection_misspecified,mean_Y1,0.44250000000000006,0.450199991505462,0.007035907329466457,1.0
MCAR,82,selection_misspecified,mean_Y2,0.47500000000000003,0.4832392253711401,0.012943165462209357,1.0
MCAR,82,selection_misspecified,mean_Y3,0.49250000000000005,0.5110596850186466,0.010534735293333465,1.0
MCAR,82,selection_misspecified,P000,0.28387500000000004,0.27524483304608216,0.008247611769398092,1.0
MCAR,82,selection_misspecified,P001,0.08925,0.09050853966798621,0.0053807278473189295,1.0
MCAR,82,selection_misspecified,P010,0.10362500000000001,0.10225703603382665,0.006001028925061101,1.0
MCAR,82,selection_misspecified,P011,0.08074999999999999,0.08178959974664286,0.004583887275061262,1.0
MCAR,82,selection_misspecified,P100,0.063,0.05733659807612686,0.0038486695190156164,1.0
MCAR,82,selection_misspecified,P101,0.08887500000000001,0.09367080383866459,0.005696269833394999,1.0
MCAR,82,selection_misspecified,P110,0.057000000000000016,0.05410184782531763,0.0039503568197623695,1.0
MCAR,82,selection_misspecified,P111,0.233625,0.24509074176535298,0.007650496750860542,1.0
MCAR,82,candidate_saturated,M1_class1,0.15,0.14214186847002522,0.014392228614929376,1.0
MCAR,82,candidate_saturated,M1_class2,0.8,0.8082399927444468,0.016366803065406912,1.0
MCAR,82,candidate_saturated,M2_class1,0.25,0.25095263558867703,0.021122243124388634,1.0
MCAR,82,candidate_saturated,M2_class2,0.75,0.740816413296037,0.024167575985960428,1.0
MCAR,82,candidate_saturated,M3_class1,0.2,0.20021951676028524,0.022429667291435317,1.0
MCAR,82,candidate_saturated,M3_class2,0.85,0.8524120614442098,0.021019814104173775,1.0
MCAR,82,candidate_saturated,p_class2,0.45,0.4624815145637028,0.014722968732618979,1.0
MCAR,82,candidate_saturated,mean_Y1,0.44250000000000006,0.45019993783250123,0.007035907308883943,1.0
MCAR,82,candidate_saturated,mean_Y2,0.47500000000000003,0.4775055774326739,0.019636478892646966,1.0
MCAR,82,candidate_saturated,mean_Y3,0.49250000000000005,0.5018465126128621,0.015785455525608016,1.0
MCAR,82,candidate_saturated,P000,0.28387500000000004,0.2796339515302743,0.012605470214809093,1.0
MCAR,82,candidate_saturated,P001,0.08925,0.08874854221770029,0.00841768446238927,1.0
MCAR,82,candidate_saturated,P010,0.10362500000000001,0.10224541296211212,0.008452589286790402,1.0
MCAR,82,candidate_saturated,P011,0.08074999999999999,0.07917215545741194,0.006470985583685861,1.0
MCAR,82,candidate_saturated,P100,0.063,0.06007012360886514,0.005937974545929147,1.0
MCAR,82,candidate_saturated,P101,0.08887500000000001,0.09404180521048625,0.007993401825475175,1.0
MCAR,82,candidate_saturated,P110,0.057000000000000016,0.05620399928588624,0.006054795955475769,1.0
MCAR,82,candidate_saturated,P111,0.233625,0.23988400972726356,0.01253661569252565,1.0
MCAR,83,oracle,M1_class1,0.15,0.14877885333270485,0.009340405592434143,1.0
MCAR,83,oracle,M1_class2,0.8,0.7874292714400786,0.01287665604494562,1.0
MCAR,83,oracle,M2_class1,0.25,0.25041739759897735,0.010222825003107151,1.0
MCAR,83,oracle,M2_class2,0.75,0.7528117819965665,0.011636612183008651,1.0
MCAR,83,oracle,M3_class1,0.2,0.21030668811609446,0.010799079097612536,1.0
MCAR,83,oracle,M3_class2,0.85,0.8419286794606674,0.011167591085405038,1.0
MCAR,83,oracle,p_class2,0.45,0.4450340220221271,0.011541682834848643,1.0
MCAR,83,oracle,mean_Y1,0.44250000000000006,0.43300001756914247,0.007007296182141252,1.0
MCAR,83,oracle,mean_Y2,0.47500000000000003,0.473999991128767,0.007061501257599729,1.0
MCAR,83,oracle,mean_Y3,0.49250000000000005,0.4913999633217949,0.0070700217940496335,1.0
MCAR,83,oracle,P000,0.28387500000000004,0.28332829305450286,0.006201881949297044,1.0
MCAR,83,oracle,P001,0.08925,0.09415791453740917,0.0036674694572450114,1.0
MCAR,83,oracle,P010,0.10362500000000001,0.10467559860566691,0.00398478290166958,1.0
MCAR,83,oracle,P011,0.08074999999999999,0.08483817623327845,0.0034955079078070102,1.0
MCAR,83,oracle,P100,0.063,0.06256745021113888,0.0029692033447011614,1.0
MCAR,83,oracle,P101,0.08887500000000001,0.08594635106818194,0.0036243196692268996,1.0
MCAR,83,oracle,P110,0.057000000000000016,0.05802869480689632,0.002854489130470603,1.0
MCAR,83,oracle,P111,0.233625,0.22645752148292533,0.005794219951800275,1.0
MCAR,83,MAR_ignorability,M1_class1,0.15,0.13753068801256166,0.011004761700382884,1.0
MCAR,83,MAR_ignorability,M1_class2,0.8,0.7910166135913932,0.01494457718618332,1.0
MCAR,83,MAR_ignorability,M2_class1,0.25,0.25924126132217573,0.012850941235940425,1.0
MCAR,83,MAR_ignorability,M2_class2,0.75,0.7412192227721136,0.01440677785466837,1.0
MCAR,83,MAR_ignorability,M3_class1,0.2,0.21261762522541486,0.013135669523854568,1.0
MCAR,83,MAR_ignorability,M3_class2,0.85,0.8275125115022803,0.013899416190446956,1.0
MCAR,83,MAR_ignorability,p_class2,0.45,0.45214328860355113,0.013986718401238503,1.0
MCAR,83,MAR_ignorability,mean_Y1,0.44250000000000006,0.43299996345991,0.007007296163589629,1.0
MCAR,83,MAR_ignorability,mean_Y2,0.47500000000000003,0.4771643618465862,0.008257185866352764,1.0
MCAR,83,MAR_ignorability,mean_Y3,0.49250000000000005,0.4906382212521434,0.008156802530456215,1.0
MCAR,83,MAR_ignorability,P000,0.28387500000000004,0.27981384419958705,0.006997627487382651,1.0
MCAR,83,MAR_ignorability,P001,0.08925,0.09465408017387575,0.004344496028041895,1.0
MCAR,83,MAR_ignorability,P010,0.10362500000000001,0.10853030541962058,0.004924876473960227,1.0
MCAR,83,MAR_ignorability,P011,0.08074999999999999,0.08400180674700662,0.0038883836831409236,1.0
MCAR,83,MAR_ignorability,P100,0.063,0.05991133626127655,0.003275193307941412,1.0
MCAR,83,MAR_ignorability,P101,0.08887500000000001,0.08845637751867443,0.004464386661135811,1.0
MCAR,83,MAR_ignorability,P110,0.057000000000000016,0.06110629286737244,0.003534403945355512,1.0
MCAR,83,MAR_ignorability,P111,0.233625,0.2235259568125866,0.006410538842812364,1.0
MCAR,83,selection_misspecified,M1_class1,0.15,0.13575500184245237,0.01120042109705245,1.0
MCAR,83,selection_misspecified,M1_class2,0.8,0.7889466540878288,0.015086699561896521,1.0
MCAR,83,selection_misspecified,M2_class1,0.25,0.2611678409639081,0.016444184669885967,1.0
MCAR,83,selection_misspecified,M2_class2,0.75,0.7426841974416261,0.017451028498054397,1.0
MCAR,83,selection_misspecified,M3_class1,0.2,0.22026596004289717,0.015095398559155577,1.0
MCAR,83,selection_misspecified,M3_class2,0.85,0.8338421874861218,0.014391627020301114,1.0
MCAR,83,selection_misspecified,p_class2,0.45,0.455065542979166,0.014350697968081388,1.0
MCAR,83,selection_misspecified,mean_Y1,0.44250000000000006,0.4330000157409532,0.007007296279837139,1.0
MCAR,83,selection_misspecified,mean_Y2,0.47500000000000003,0.4802893431777905,0.013189555026228272,1.0
MCAR,83,selection_misspecified,mean_Y3,0.49250000000000005,0.4994833591434565,0.011343257573939433,1.0
MCAR,83,selection_misspecified,P000,0.28387500000000004,0.27542109130359377,0.008614418035267262,1.0
MCAR,83,selection_misspecified,P001,0.08925,0.0972504050364068,0.0055453348323022235,1.0
MCAR,83,selection_misspecified,P010,0.10362500000000001,0.10775833076125943,0.006447805051920796,1.0
MCAR,83,selection_misspecified,P011,0.08074999999999999,0.0865701571577868,0.004799157362280827,1.0
MCAR,83,selection_misspecified,P100,0.063,0.057967949611324905,0.003803219335144589,1.0
MCAR,83,selection_misspecified,P101,0.08887500000000001,0.08907121087088404,0.005613569731589852,1.0
MCAR,83,selection_misspecified,P110,0.057000000000000016,0.059369269180365454,0.004039456842889811,1.0
MCAR,83,selection_misspecified,P111,0.233625,0.2265915860783788,0.007417551105307126,1.0
MCAR,83,candidate_saturated,M1_class1,0.15,0.14713563306073246,0.012990852037122112,1.0
MCAR,83,candidate_saturated,M1_class2,0.8,0.7811516484932994,0.019308956394643636,1.0
MCAR,83,candidate_saturated,M2_class1,0.25,0.24204935402876288,0.02168987591208617,1.0
MCAR,83,candidate_saturated,M2_class2,0.75,0.750106094475198,0.024501248262866558,1.0
MCAR,83,candidate_saturated,M3_class1,0.2,0.23421711247640317,0.023734350199492733,1.0
MCAR,83,candidate_saturated,M3_class2,0.85,0.7922771752950724,0.026065605802837313,0.0
MCAR,83,candidate_saturated,p_class2,0.45,0.45087869214679616,0.015293513494489822,1.0
MCAR,83,candidate_saturated,mean_Y1,0.44250000000000006,0.43299994489909116,0.007007296150514711,1.0
MCAR,83,candidate_saturated,mean_Y2,0.47500000000000003,0.4711213126976158,0.018513925401441346,1.0
MCAR,83,candidate_saturated,mean_Y3,0.49250000000000005,0.4858345037394436,0.018495933658487833,1.0
MCAR,83,candidate_saturated,P000,0.28387500000000004,0.27695045255637346,0.014821153677015964,1.0
MCAR,83,candidate_saturated,P001,0.08925,0.10267558494199783,0.008707020606190505,1.0
MCAR,83,candidate_saturated,P010,0.10362500000000001,0.10218243557650604,0.008186593672049207,1.0
MCAR,83,candidate_saturated,P011,0.08074999999999999,0.08519158202603139,0.00740244278010915,1.0
MCAR,83,candidate_saturated,P100,0.063,0.06517814315505231,0.005419775534711633,1.0
MCAR,83,candidate_saturated,P101,0.08887500000000001,0.08407450664896049,0.007432680631901437,1.0
MCAR,83,candidate_saturated,P110,0.057000000000000016,0.06985446497262447,0.007355920998448509,1.0
MCAR,83,candidate_saturated,P111,0.233625,0.21389283012245391,0.011443901832336643,1.0
MCAR,84,oracle,M1_class1,0.15,0.1385373925279488,0.010269913647606835,1.0
MCAR,84,oracle,M1_class2,0.8,0.8032503739801428,0.01252740403995069,1.0
MCAR,84,oracle,M2_class1,0.25,0.23871634786037696,0.01061415622894313,1.0
MCAR,84,oracle,M2_class2,0.75,0.7473049225544149,0.011631722765159003,1.0
MCAR,84,oracle,M3_class1,0.2,0.21164743751697457,0.011372058986509635,1.0
MCAR,84,oracle,M3_class2,0.85,0.8426594498799321,0.011070015089249187,1.0
MCAR,84,oracle,p_class2,0.45,0.46616000037805044,0.012184844693531155,1.0
MCAR,84,oracle,mean_Y1,0.44250000000000006,0.44839999621299853,0.00703331273491728,1.0
MCAR,84,oracle,mean_Y2,0.47500000000000003,0.4757999980320219,0.007062780756026668,1.0
MCAR,84,oracle,mean_Y3,0.49250000000000005,0.5057999974386452,0.0070705920520833885,1.0
MCAR,84,oracle,P000,0.28387500000000004,0.279650047619855,0.006310098558703455,1.0
MCAR,84,oracle,P001,0.08925,0.09362789827664951,0.003751549111292332,1.0
MCAR,84,oracle,P010,0.10362500000000001,0.09733082267390172,0.003932953204195129,1.0
MCAR,84,oracle,P011,0.08074999999999999,0.08099123521659515,0.003445432821823123,1.0
MCAR,84,oracle,P100,0.063,0.05927346327498385,0.00299130696938474,1.0
MCAR,84,oracle,P101,0.08887500000000001,0.09164859279648976,0.0038519259698655025,1.0
MCAR,84,oracle,P110,0.057000000000000016,0.05794566899261416,0.0029410024470471387,1.0
MCAR,84,oracle,P111,0.233625,0.2395322711489108,0.005882679024574301,1.0
MCAR,84,MAR_ignorability,M1_class1,0.15,0.13401157569700664,0.01154381935461426,1.0
MCAR,84,MAR_ignorability,M1_class2,0.8,0.8063195548178302,0.01402993773858422,1.0
MCAR,84,MAR_ignorability,M2_class1,0.25,0.2272780459938128,0.012584815304914336,1.0
MCAR,84,MAR_ignorability,M2_class2,0.75,0.7452283480013868,0.014245626139490963,1.0
MCAR,84,MAR_ignorability,M3_class1,0.2,0.20576678309289465,0.013516740770440136,1.0
MCAR,84,MAR_ignorability,M3_class2,0.85,0.8403231209329768,0.013451995894792672,1.0
MCAR,84,MAR_ignorability,p_class2,0.45,0.46762560977325385,0.013874530332556671,1.0
MCAR,84,MAR_ignorability,mean_Y1,0.44250000000000006,0.4484000043888058,0.007033312743608884,1.0
MCAR,84,MAR_ignorability,mean_Y2,0.47500000000000003,0.4694848718023456,0.008146146206786421,1.0
MCAR,84,MAR_ignorability,mean_Y3,0.49250000000000005,0.5025015775108459,0.008125618093313273,1.0
MCAR,84,MAR_ignorability,P000,0.28387500000000004,0.28662852188289073,0.007096252546514615,1.0
MCAR,84,MAR_ignorability,P001,0.08925,0.09269417870683866,0.004510336461355814,1.0
MCAR,84,MAR_ignorability,P010,0.10362500000000001,0.0939987899934248,0.004637564475879486,0.0
MCAR,84,MAR_ignorability,P011,0.08074999999999999,0.07827850502804,0.0037910430738916177,1.0
MCAR,84,MAR_ignorability,P100,0.063,0.05912460122408741,0.0033701392517426674,1.0
MCAR,84,MAR_ignorability,P101,0.08887500000000001,0.09206782638383759,0.004596812898086574,1.0
MCAR,84,MAR_ignorability,P110,0.057000000000000016,0.05774650938875111,0.0035444072460656282,1.0
MCAR,84,MAR_ignorability,P111,0.233625,0.2394610673921297,0.00661396883834485,1.0
MCAR,84,selection_misspecified,M1_class1,0.15,0.1349173218838655,0.011640879171745729,1.0
MCAR,84,selection_misspecified,M1_class2,0.8,0.8070469930247819,0.014001355455485268,1.0
MCAR,84,selection_misspecified,M2_class1,0.25,0.22437063151744377,0.014912101810050656,1.0
MCAR,84,selection_misspecified,M2_class2,0.75,0.7421883957951951,0.017124395188615187,1.0
MCAR,84,selection_misspecified,M3_class1,0.2,0.20161654778059346,0.014706165485785313,1.0
