mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,52,MAR_ignorability,P011,0.08074999999999999,0.07870814059818744,0.009051555229241639,1.0
MCAR,52,MAR_ignorability,P100,0.063,0.07781052189179363,0.008812316928148394,1.0
MCAR,52,MAR_ignorability,P101,0.08887500000000001,0.09657794338382274,0.010738253616140279,1.0
MCAR,52,MAR_ignorability,P110,0.057000000000000016,0.05637967986937724,0.008017660568016505,1.0
MCAR,52,MAR_ignorability,P111,0.233625,0.22223176767820355,0.014683271134684773,1.0
MCAR,52,selection_misspecified,M1_class1,0.15,0.19043970287640882,0.029365237231473225,1.0
MCAR,52,selection_misspecified,M1_class2,0.8,0.7900410370077018,0.03991894405251378,1.0
MCAR,52,selection_misspecified,M2_class1,0.25,0.2747343311539974,0.043266709164648955,1.0
MCAR,52,selection_misspecified,M2_class2,0.75,0.7427289762879331,0.04195835271173192,1.0
MCAR,52,selection_misspecified,M3_class1,0.2,0.19676436776862274,0.033277734280345216,1.0
MCAR,52,selection_misspecified,M3_class2,0.85,0.8693523169195071,0.038292879317474854,1.0
MCAR,52,selection_misspecified,p_class2,0.45,0.43789141779308155,0.04161680295363621,1.0
MCAR,52,selection_misspecified,mean_Y1,0.44250000000000006,0.45299998118978396,0.015741378565254996,1.0
MCAR,52,selection_misspecified,mean_Y2,0.47500000000000003,0.4796651698312666,0.03191067703260136,1.0
MCAR,52,selection_misspecified,mean_Y3,0.49250000000000005,0.4912848584128445,0.02734147607924244,1.0
MCAR,52,selection_misspecified,P000,0.28387500000000004,0.2681901117717305,0.020406521607655704,1.0
MCAR,52,selection_misspecified,P001,0.08925,0.08550315635561546,0.011562295345420835,1.0
MCAR,52,selection_misspecified,P010,0.10362500000000001,0.109342577372225,0.016952812707861392,1.0
MCAR,52,selection_misspecified,P011,0.08074999999999999,0.08396417331064514,0.012748506947994466,1.0
MCAR,52,selection_misspecified,P100,0.063,0.07398977637863924,0.009910182184284045,1.0
MCAR,52,selection_misspecified,P101,0.08887500000000001,0.09265178566274822,0.013376107841855027,1.0
MCAR,52,selection_misspecified,P110,0.057000000000000016,0.05719267606456075,0.0095737681463269,1.0
MCAR,52,selection_misspecified,P111,0.233625,0.2291657430838357,0.01655028093594068,1.0
MCAR,52,candidate_saturated,M1_class1,0.15,0.18793834651809016,0.03429596532466269,1.0
MCAR,52,candidate_saturated,M1_class2,0.8,0.7599495752846916,0.037916194830184116,1.0
MCAR,52,candidate_saturated,M2_class1,0.25,0.2648302315731602,0.060827591029955205,1.0
MCAR,52,candidate_saturated,M2_class2,0.75,0.7558432125075786,0.050142453813126056,1.0
MCAR,52,candidate_saturated,M3_class1,0.2,0.2759923116995327,0.0596655307561203,1.0
MCAR,52,candidate_saturated,M3_class2,0.85,0.8761835632185748,0.036804879485416254,1.0
MCAR,52,candidate_saturated,p_class2,0.45,0.4633855580159526,0.042164685478538425,1.0
MCAR,52,candidate_saturated,mean_Y1,0.44250000000000006,0.4530000889514925,0.01574137862958018,1.0
MCAR,52,candidate_saturated,mean_Y2,0.47500000000000003,0.492358555736532,0.04202261860241434,1.0
MCAR,52,candidate_saturated,mean_Y3,0.49250000000000005,0.5541122697009769,0.0402750002484468,1.0
MCAR,52,candidate_saturated,P000,0.28387500000000004,0.23530621524400375,0.029572757440258397,1.0
MCAR,52,candidate_saturated,P001,0.08925,0.1122133118408497,0.020508252194966273,1.0
